Radiologist ID,Date,Avg Temp (°C),Rainfall (mm),Travel Cost (£),Internet Issues at Home,Trainee Assigned,Supervised Session,Cold Session,Admin Work,Morning Shift Work Location,Afternoon Shift Work Location
R10,2023-11-15,8.41525,0.0,12.22,No,No,No,No,No,office,home
R11,2023-11-15,8.41525,0.0,8.68,Yes,No,No,No,No,office,office
R1,2023-11-16,6.1298327,5.5999994,8.01,No,No,No,No,No,office,office
R2,2023-11-16,6.1298327,5.5999994,13.41,No,No,No,No,No,home,home
R3,2023-11-16,6.1298327,5.5999994,8.32,No,No,No,No,No,office,office
R4,2023-11-16,6.1298327,5.5999994,13.28,No,No,No,No,No,home,home
R5,2023-11-16,6.1298327,5.5999994,9.77,No,No,No,No,No,office,office
R6,2023-11-16,6.1298327,5.5999994,11.01,Yes,No,No,No,No,office,office
R7,2023-11-16,6.1298327,5.5999994,12.41,No,No,No,No,No,home,office
R8,2023-11-16,6.1298327,5.5999994,7.66,No,No,No,No,Yes,home,home
R9,2023-11-16,6.1298327,5.5999994,10.64,No,No,No,No,No,home,home
R10,2023-11-16,6.1298327,5.5999994,12.94,No,Yes,No,No,No,office,office
R11,2023-11-16,6.1298327,5.5999994,13.37,No,Yes,No,No,No,office,office
R1,2023-11-17,6.125666,2.5000002,8.01,No,Yes,No,No,Yes,office,office
R2,2023-11-17,6.125666,2.5000002,13.41,No,Yes,No,No,No,office,office
R3,2023-11-17,6.125666,2.5000002,14.96,No,No,No,No,No,office,office
R4,2023-11-17,6.125666,2.5000002,14.18,No,No,No,No,No,home,office
R5,2023-11-17,6.125666,2.5000002,7.5,Yes,No,No,No,No,office,office
R6,2023-11-17,6.125666,2.5000002,7.67,Yes,No,No,No,No,office,office
R7,2023-11-17,6.125666,2.5000002,12.41,No,No,No,No,No,home,home
R8,2023-11-17,6.125666,2.5000002,11.92,No,No,No,No,No,home,home
R9,2023-11-17,6.125666,2.5000002,7.83,No,No,No,No,No,home,home
R10,2023-11-17,6.125666,2.5000002,9.8,No,No,No,No,No,office,home
R11,2023-11-17,6.125666,2.5000002,8.68,No,No,No,No,Yes,home,home
R1,2023-11-20,9.417334,0.3,8.01,No,No,No,No,No,office,home
R2,2023-11-20,9.417334,0.3,11.01,No,No,No,No,Yes,office,home
R3,2023-11-20,9.417334,0.3,6.26,No,Yes,No,No,No,office,office
R4,2023-11-20,9.417334,0.3,11.27,Yes,Yes,No,No,No,office,office
R5,2023-11-20,9.417334,0.3,9.77,No,No,No,No,Yes,office,office
R6,2023-11-20,9.417334,0.3,10.92,No,No,No,No,No,office,office
R7,2023-11-20,9.417334,0.3,12.41,No,No,No,No,No,office,office
R8,2023-11-20,9.417334,0.3,5.36,No,No,No,No,No,home,office
R9,2023-11-20,9.417334,0.3,5.18,Yes,No,No,No,No,office,office
R10,2023-11-20,9.417334,0.3,9.8,No,No,No,No,No,office,home
R11,2023-11-20,9.417334,0.3,8.68,No,No,No,No,No,office,home
R1,2023-11-21,8.815249,0.2,14.72,No,No,No,No,No,office,office
R2,2023-11-21,8.815249,0.2,13.41,No,No,No,No,No,office,home
R3,2023-11-21,8.815249,0.2,8.32,No,No,No,No,No,office,office
R4,2023-11-21,8.815249,0.2,11.27,No,No,No,No,No,office,home
R5,2023-11-21,8.815249,0.2,8.94,No,Yes,No,No,No,office,office
R6,2023-11-21,8.815249,0.2,11.01,Yes,Yes,No,No,No,office,office
R7,2023-11-21,8.815249,0.2,13.42,No,No,No,No,No,office,home
R8,2023-11-21,8.815249,0.2,10.03,No,No,No,No,No,office,home
R9,2023-11-21,8.815249,0.2,5.18,Yes,No,No,No,No,office,office
R10,2023-11-21,8.815249,0.2,9.8,No,No,No,No,Yes,office,home
R11,2023-11-21,8.815249,0.2,7.08,No,No,No,No,Yes,office,home
R1,2023-11-22,6.9527493,0.0,8.01,No,No,No,No,Yes,home,home
R2,2023-11-22,6.9527493,0.0,13.41,No,No,No,No,No,office,home
R3,2023-11-22,6.9527493,0.0,8.32,No,No,No,No,Yes,office,office
R4,2023-11-22,6.9527493,0.0,11.27,No,No,No,No,No,office,office
R5,2023-11-22,6.9527493,0.0,11.24,No,No,No,No,No,home,home
R6,2023-11-22,6.9527493,0.0,11.01,No,No,No,No,Yes,office,office
R7,2023-11-22,6.9527493,0.0,12.41,No,Yes,No,No,Yes,office,office
R8,2023-11-22,6.9527493,0.0,7.66,No,Yes,No,No,Yes,office,office
R9,2023-11-22,6.9527493,0.0,8.58,No,No,No,No,No,office,office
R10,2023-11-22,6.9527493,0.0,9.8,No,No,No,No,No,office,home
R11,2023-11-22,6.9527493,0.0,7.69,No,No,No,No,No,home,home
R1,2023-11-23,11.173583,0.2,8.01,No,No,No,No,No,office,home
R2,2023-11-23,11.173583,0.2,13.26,No,No,No,No,No,home,office
R3,2023-11-23,11.173583,0.2,9.9,No,No,No,No,No,office,office
R4,2023-11-23,11.173583,0.2,9.4,No,No,No,No,No,home,office
R5,2023-11-23,11.173583,0.2,7.87,No,No,No,No,No,home,office
R6,2023-11-23,11.173583,0.2,13.98,No,No,No,No,No,home,office
R7,2023-11-23,11.173583,0.2,10.42,No,No,No,No,No,home,home
R8,2023-11-23,11.173583,0.2,7.34,No,No,No,No,No,home,home
R9,2023-11-23,11.173583,0.2,7.11,No,Yes,No,No,Yes,office,office
R10,2023-11-23,11.173583,0.2,6.89,No,Yes,No,No,No,office,office
R11,2023-11-23,11.173583,0.2,8.68,No,No,No,No,No,office,office
R1,2023-11-24,6.469417,0.4,11.01,No,Yes,No,No,No,office,office
R2,2023-11-24,6.469417,0.4,13.41,No,No,No,No,No,home,office
R3,2023-11-24,6.469417,0.4,8.32,No,No,No,No,No,office,office
R4,2023-11-24,6.469417,0.4,11.27,Yes,No,No,No,Yes,office,office
R5,2023-11-24,6.469417,0.4,10.31,No,No,No,No,No,home,home
R6,2023-11-24,6.469417,0.4,11.01,Yes,No,No,No,No,office,office
R7,2023-11-24,6.469417,0.4,13.65,Yes,No,No,No,No,office,office
R8,2023-11-24,6.469417,0.4,6.94,No,No,No,No,No,home,home
R9,2023-11-24,6.469417,0.4,5.18,No,No,No,No,No,office,home
R10,2023-11-24,6.469417,0.4,9.8,No,No,No,No,No,office,home
R11,2023-11-24,6.469417,0.4,8.68,No,Yes,No,No,No,office,office
R1,2023-11-27,5.6506667,16.7,12.5,No,No,No,No,Yes,office,office
R2,2023-11-27,5.6506667,16.7,17.01,No,Yes,No,No,No,office,office
R3,2023-11-27,5.6506667,16.7,8.32,No,Yes,No,No,No,office,office
R4,2023-11-27,5.6506667,16.7,11.27,No,No,No,No,No,office,home
R5,2023-11-27,5.6506667,16.7,21.07,No,No,No,No,No,office,home
R6,2023-11-27,5.6506667,16.7,22.26,Yes,No,No,No,No,office,office
R7,2023-11-27,5.6506667,16.7,22.9,No,No,No,No,No,home,office
R8,2023-11-27,5.6506667,16.7,7.66,No,No,No,No,No,office,office
R9,2023-11-27,5.6506667,16.7,10.71,Yes,No,No,No,Yes,office,office
R10,2023-11-27,5.6506667,16.7,9.8,No,No,No,No,No,office,home
R11,2023-11-27,5.6506667,16.7,8.68,No,No,No,No,No,office,office
R1,2023-11-28,3.5985835,0.2,8.01,No,No,No,No,No,office,home
R2,2023-11-28,3.5985835,0.2,8.39,Yes,No,No,No,No,office,office
R3,2023-11-28,3.5985835,0.2,12.42,No,No,No,No,Yes,office,office
R4,2023-11-28,3.5985835,0.2,11.27,No,Yes,No,No,No,office,office
R5,2023-11-28,3.5985835,0.2,14.13,No,Yes,No,No,No,office,office
R6,2023-11-28,3.5985835,0.2,12.41,No,No,No,No,Yes,home,home
R7,2023-11-28,3.5985835,0.2,7.57,No,No,No,No,No,office,home
R8,2023-11-28,3.5985835,0.2,10.76,No,No,No,No,No,office,home
R9,2023-11-28,3.5985835,0.2,5.18,No,No,No,No,No,home,office
R10,2023-11-28,3.5985835,0.2,10.1,No,No,No,No,No,office,home
R11,2023-11-28,3.5985835,0.2,6.95,No,No,No,No,No,home,home
R1,2023-11-29,0.39025,0.0,8.49,No,No,No,No,No,office,home
R2,2023-11-29,0.39025,0.0,11.55,No,No,No,No,Yes,home,office
R3,2023-11-29,0.39025,0.0,8.32,No,No,No,No,No,office,office
R4,2023-11-29,0.39025,0.0,11.27,No,No,No,No,No,office,office
R5,2023-11-29,0.39025,0.0,5.03,No,No,No,No,Yes,office,home
R6,2023-11-29,0.39025,0.0,11.01,No,Yes,No,No,No,office,office
R7,2023-11-29,0.39025,0.0,12.41,No,Yes,No,No,No,office,office
R8,2023-11-29,0.39025,0.0,12.84,No,No,No,No,Yes,office,office
R9,2023-11-29,0.39025,0.0,5.18,No,No,No,No,No,office,home
R10,2023-11-29,0.39025,0.0,5.26,No,No,No,No,Yes,office,home
R11,2023-11-29,0.39025,0.0,8.68,No,No,No,No,Yes,home,home
R1,2023-11-30,0.8485832,0.0,11.73,No,No,No,No,No,home,office
R2,2023-11-30,0.8485832,0.0,10.32,No,No,No,No,No,home,office
R3,2023-11-30,0.8485832,0.0,8.0,No,No,No,No,No,office,office
R4,2023-11-30,0.8485832,0.0,11.27,No,No,No,No,No,home,office
R5,2023-11-30,0.8485832,0.0,9.77,No,No,No,No,No,office,home
R6,2023-11-30,0.8485832,0.0,11.01,Yes,No,No,No,No,office,office
R7,2023-11-30,0.8485832,0.0,12.41,No,No,No,No,Yes,home,office
R8,2023-11-30,0.8485832,0.0,5.86,No,Yes,No,No,No,office,office
R9,2023-11-30,0.8485832,0.0,7.87,Yes,Yes,No,No,No,office,office
R10,2023-11-30,0.8485832,0.0,9.8,No,No,No,No,No,office,home
R11,2023-11-30,0.8485832,0.0,13.57,No,No,No,No,No,home,home
R1,2023-12-01,0.10691664,0.0,6.43,No,No,No,No,No,office,home
R2,2023-12-01,0.10691664,0.0,13.41,No,No,No,No,No,office,home
R3,2023-12-01,0.10691664,0.0,8.74,No,No,No,No,No,office,office
R4,2023-12-01,0.10691664,0.0,11.27,No,No,No,No,Yes,office,home
R5,2023-12-01,0.10691664,0.0,6.65,No,No,No,No,No,home,home
R6,2023-12-01,0.10691664,0.0,10.68,No,No,No,No,No,home,home
R7,2023-12-01,0.10691664,0.0,7.28,No,No,No,No,No,home,office
R8,2023-12-01,0.10691664,0.0,11.15,No,No,No,No,No,home,home
R9,2023-12-01,0.10691664,0.0,5.18,No,No,No,No,No,home,office
R10,2023-12-01,0.10691664,0.0,9.8,No,Yes,No,No,No,office,office
R11,2023-12-01,0.10691664,0.0,8.68,No,Yes,No,No,No,office,office
R1,2023-12-04,5.4569163,3.8,12.89,No,Yes,No,No,No,office,office
R2,2023-12-04,5.4569163,3.8,13.41,No,Yes,No,No,No,office,office
R3,2023-12-04,5.4569163,3.8,7.78,No,No,No,No,No,office,office
R4,2023-12-04,5.4569163,3.8,11.27,Yes,No,No,No,No,office,office
R5,2023-12-04,5.4569163,3.8,6.88,No,No,No,No,No,home,home
R6,2023-12-04,5.4569163,3.8,11.01,No,No,No,No,No,home,office
R7,2023-12-04,5.4569163,3.8,9.89,No,No,No,No,No,office,home
R8,2023-12-04,5.4569163,3.8,7.66,No,No,No,No,No,office,office
R9,2023-12-04,5.4569163,3.8,11.43,No,No,No,No,No,office,home
R10,2023-12-04,5.4569163,3.8,9.8,No,No,No,No,No,office,home
R11,2023-12-04,5.4569163,3.8,8.68,No,No,No,No,No,home,office
R1,2023-12-05,5.488167,0.0,8.01,No,No,No,No,No,home,office
R2,2023-12-05,5.488167,0.0,7.35,No,No,No,No,Yes,office,home
R3,2023-12-05,5.488167,0.0,9.67,No,Yes,No,No,Yes,office,office
R4,2023-12-05,5.488167,0.0,11.27,No,Yes,No,No,Yes,office,office
R5,2023-12-05,5.488167,0.0,9.77,No,No,No,No,No,home,office
R6,2023-12-05,5.488167,0.0,11.95,No,No,No,No,No,office,home
R7,2023-12-05,5.488167,0.0,12.41,No,No,No,No,No,home,office
R8,2023-12-05,5.488167,0.0,7.66,Yes,No,No,No,No,office,office
R9,2023-12-05,5.488167,0.0,5.18,Yes,No,No,No,Yes,office,office
R10,2023-12-05,5.488167,0.0,13.05,No,No,No,No,No,office,home
R11,2023-12-05,5.488167,0.0,8.68,Yes,No,No,No,No,office,office
R1,2023-12-06,2.0110834,0.0,8.01,No,No,No,No,Yes,home,home
R2,2023-12-06,2.0110834,0.0,10.18,No,No,No,No,No,office,home
R3,2023-12-06,2.0110834,0.0,8.32,No,No,No,No,No,office,office
R4,2023-12-06,2.0110834,0.0,11.27,Yes,No,No,No,No,office,office
R5,2023-12-06,2.0110834,0.0,9.77,No,Yes,No,No,Yes,office,office
R6,2023-12-06,2.0110834,0.0,11.01,Yes,Yes,No,No,No,office,office
R7,2023-12-06,2.0110834,0.0,7.22,No,No,No,No,No,office,office
R8,2023-12-06,2.0110834,0.0,5.51,No,No,No,No,No,office,office
R9,2023-12-06,2.0110834,0.0,5.18,No,No,No,No,No,office,home
R10,2023-12-06,2.0110834,0.0,10.74,No,No,No,No,Yes,office,home
R11,2023-12-06,2.0110834,0.0,5.28,No,No,No,No,Yes,home,home
R1,2023-12-07,5.034,8.2,7.42,No,No,No,No,No,home,home
R2,2023-12-07,5.034,8.2,5.99,No,No,No,No,No,office,office
R3,2023-12-07,5.034,8.2,5.12,No,No,No,No,No,office,office
R4,2023-12-07,5.034,8.2,11.27,Yes,No,No,No,No,office,office
R5,2023-12-07,5.034,8.2,9.77,No,No,No,No,No,home,home
R6,2023-12-07,5.034,8.2,8.96,No,No,No,No,Yes,office,home
R7,2023-12-07,5.034,8.2,12.41,No,Yes,No,No,No,office,office
R8,2023-12-07,5.034,8.2,7.66,No,Yes,No,No,Yes,office,office
R9,2023-12-07,5.034,8.2,5.18,No,No,No,No,No,home,home
R10,2023-12-07,5.034,8.2,13.65,No,No,No,No,No,office,home
R11,2023-12-07,5.034,8.2,8.68,No,No,No,No,No,home,office
R1,2023-12-08,6.9715,1.1,8.01,No,No,No,No,No,home,office
R2,2023-12-08,6.9715,1.1,13.41,No,No,No,No,No,home,home
R3,2023-12-08,6.9715,1.1,14.9,No,No,No,No,No,office,office
R4,2023-12-08,6.9715,1.1,11.27,Yes,No,No,No,No,office,office
R5,2023-12-08,6.9715,1.1,10.41,No,No,No,No,No,home,office
R6,2023-12-08,6.9715,1.1,11.01,No,No,No,No,No,home,office
R7,2023-12-08,6.9715,1.1,12.41,No,No,No,No,Yes,home,office
R8,2023-12-08,6.9715,1.1,11.5,No,No,No,No,No,home,home
R9,2023-12-08,6.9715,1.1,6.31,No,Yes,No,No,No,office,office
R10,2023-12-08,6.9715,1.1,11.54,No,Yes,No,No,No,office,office
R11,2023-12-08,6.9715,1.1,8.68,No,No,No,No,No,home,home
R1,2023-12-11,8.242333,1.0,8.75,No,Yes,No,No,No,office,office
R2,2023-12-11,8.242333,1.0,13.41,No,No,No,No,No,office,home
R3,2023-12-11,8.242333,1.0,8.32,No,No,No,No,No,office,office
R4,2023-12-11,8.242333,1.0,13.49,Yes,No,No,No,No,office,office
R5,2023-12-11,8.242333,1.0,10.38,No,No,No,No,No,home,home
R6,2023-12-11,8.242333,1.0,11.01,No,No,No,No,No,office,home
R7,2023-12-11,8.242333,1.0,5.47,No,No,No,No,No,home,home
R8,2023-12-11,8.242333,1.0,12.54,No,No,No,No,No,office,office
R9,2023-12-11,8.242333,1.0,11.77,Yes,No,No,No,No,office,office
R10,2023-12-11,8.242333,1.0,9.8,No,No,No,No,No,office,home
R11,2023-12-11,8.242333,1.0,8.68,Yes,Yes,No,No,No,office,office
R1,2023-12-12,7.469417,7.999999,14.83,No,No,No,No,No,home,office
R2,2023-12-12,7.469417,7.999999,10.92,No,Yes,No,No,No,office,office
R3,2023-12-12,7.469417,7.999999,8.32,No,Yes,No,No,Yes,office,office
R4,2023-12-12,7.469417,7.999999,11.27,No,No,No,No,No,office,office
R5,2023-12-12,7.469417,7.999999,11.36,Yes,No,No,No,No,office,office
R6,2023-12-12,7.469417,7.999999,11.01,No,No,No,No,Yes,office,home
R7,2023-12-12,7.469417,7.999999,10.54,No,No,No,No,No,home,office
R8,2023-12-12,7.469417,7.999999,7.66,No,No,No,No,No,office,home
R9,2023-12-12,7.469417,7.999999,5.18,No,No,No,No,No,home,office
R10,2023-12-12,7.469417,7.999999,9.8,No,No,No,No,No,office,home
R11,2023-12-12,7.469417,7.999999,8.68,No,No,No,No,No,home,office
R1,2023-12-13,6.2339993,1.2,8.01,No,No,No,No,Yes,office,office
R2,2023-12-13,6.2339993,1.2,13.41,No,No,No,No,No,home,office
R3,2023-12-13,6.2339993,1.2,8.32,No,No,No,No,No,office,office
R4,2023-12-13,6.2339993,1.2,11.27,No,Yes,No,No,No,office,office
R5,2023-12-13,6.2339993,1.2,7.46,No,Yes,No,No,Yes,office,office
R6,2023-12-13,6.2339993,1.2,11.01,Yes,No,No,No,No,office,office
R7,2023-12-13,6.2339993,1.2,6.41,No,No,No,No,No,office,office
R8,2023-12-13,6.2339993,1.2,7.57,No,No,No,No,Yes,home,office
R9,2023-12-13,6.2339993,1.2,13.12,No,No,No,No,Yes,home,home
R10,2023-12-13,6.2339993,1.2,8.94,No,No,No,No,No,office,home
R11,2023-12-13,6.2339993,1.2,12.36,No,No,No,No,No,office,office
R1,2023-12-14,4.817333,0.2,8.01,No,No,No,No,No,home,office
R2,2023-12-14,4.817333,0.2,12.05,No,No,No,No,Yes,office,office
R3,2023-12-14,4.817333,0.2,12.0,No,No,No,No,No,office,office
R4,2023-12-14,4.817333,0.2,11.27,No,No,No,No,Yes,office,home
R5,2023-12-14,4.817333,0.2,9.77,No,No,No,No,No,home,home
R6,2023-12-14,4.817333,0.2,13.2,No,Yes,No,No,No,office,office
R7,2023-12-14,4.817333,0.2,5.38,No,Yes,No,No,Yes,office,office
R8,2023-12-14,4.817333,0.2,7.66,No,No,No,No,No,home,home
R9,2023-12-14,4.817333,0.2,13.81,No,No,No,No,No,home,home
R10,2023-12-14,4.817333,0.2,9.8,No,No,No,No,No,office,home
R11,2023-12-14,4.817333,0.2,8.68,No,No,No,No,No,home,office
R1,2023-12-15,4.8715,0.0,8.01,No,No,No,No,No,home,home
R2,2023-12-15,4.8715,0.0,13.41,No,No,No,No,No,home,home
R3,2023-12-15,4.8715,0.0,8.32,No,No,No,No,No,office,office
R4,2023-12-15,4.8715,0.0,11.27,No,No,No,No,No,office,home
R5,2023-12-15,4.8715,0.0,9.77,No,No,No,No,No,home,home
R6,2023-12-15,4.8715,0.0,6.68,No,No,No,No,No,office,office
R7,2023-12-15,4.8715,0.0,12.41,No,No,No,No,No,home,home
R8,2023-12-15,4.8715,0.0,7.66,No,Yes,No,No,No,office,office
R9,2023-12-15,4.8715,0.0,5.18,Yes,Yes,No,No,No,office,office
R10,2023-12-15,4.8715,0.0,5.56,No,No,No,No,Yes,office,home
R11,2023-12-15,4.8715,0.0,8.68,No,No,No,No,Yes,office,office
R1,2023-12-18,9.802751,3.2999995,13.86,No,No,No,No,Yes,office,home
R2,2023-12-18,9.802751,3.2999995,13.41,No,No,No,No,No,home,home
R3,2023-12-18,9.802751,3.2999995,8.32,No,No,No,No,No,office,office
R4,2023-12-18,9.802751,3.2999995,12.57,No,No,No,No,No,home,home
R5,2023-12-18,9.802751,3.2999995,9.77,No,No,No,No,No,office,home
R6,2023-12-18,9.802751,3.2999995,14.05,No,No,No,No,No,office,home
R7,2023-12-18,9.802751,3.2999995,12.41,No,No,No,No,No,office,office
R8,2023-12-18,9.802751,3.2999995,7.66,No,No,No,No,No,home,office
R9,2023-12-18,9.802751,3.2999995,5.18,No,No,No,No,No,office,home
R10,2023-12-18,9.802751,3.2999995,9.8,No,Yes,No,No,No,office,office
R11,2023-12-18,9.802751,3.2999995,8.68,No,Yes,No,No,No,office,office
R1,2023-12-19,9.119416,13.0,14.53,No,Yes,No,No,No,office,office
R2,2023-12-19,9.119416,13.0,13.41,No,Yes,No,No,No,office,office
R3,2023-12-19,9.119416,13.0,8.32,No,No,No,No,No,office,office
R4,2023-12-19,9.119416,13.0,11.27,Yes,No,No,No,No,office,office
R5,2023-12-19,9.119416,13.0,9.77,No,No,No,No,No,office,home
R6,2023-12-19,9.119416,13.0,11.01,No,No,No,No,No,home,office
R7,2023-12-19,9.119416,13.0,11.97,No,No,No,No,No,office,office
R8,2023-12-19,9.119416,13.0,8.73,No,No,No,No,No,home,office
R9,2023-12-19,9.119416,13.0,14.49,No,No,No,No,No,office,office
R10,2023-12-19,9.119416,13.0,9.8,No,No,No,No,No,office,home
R11,2023-12-19,9.119416,13.0,8.68,No,No,No,No,No,office,office
R1,2023-12-20,8.35275,0.6,8.01,No,No,No,No,No,home,office
R2,2023-12-20,8.35275,0.6,13.41,No,No,No,No,No,home,office
R3,2023-12-20,8.35275,0.6,8.32,No,Yes,No,No,No,office,office
R4,2023-12-20,8.35275,0.6,8.95,No,Yes,No,No,No,office,office
R5,2023-12-20,8.35275,0.6,9.77,No,No,No,No,No,office,office
R6,2023-12-20,8.35275,0.6,11.01,Yes,No,No,No,No,office,office
R7,2023-12-20,8.35275,0.6,9.57,No,No,No,No,No,office,home
R8,2023-12-20,8.35275,0.6,7.66,No,No,No,No,No,office,home
R9,2023-12-20,8.35275,0.6,5.18,Yes,No,No,No,No,office,office
R10,2023-12-20,8.35275,0.6,9.8,No,No,No,No,Yes,office,home
R11,2023-12-20,8.35275,0.6,7.31,No,No,No,No,Yes,home,office
R1,2023-12-21,10.459001,0.2,8.01,No,No,No,No,No,home,home
R2,2023-12-21,10.459001,0.2,13.41,Yes,No,No,No,Yes,office,office
R3,2023-12-21,10.459001,0.2,8.32,No,No,No,No,No,office,office
R4,2023-12-21,10.459001,0.2,11.27,Yes,No,No,No,No,office,office
R5,2023-12-21,10.459001,0.2,9.77,No,Yes,No,No,No,office,office
R6,2023-12-21,10.459001,0.2,13.62,No,Yes,No,No,No,office,office
R7,2023-12-21,10.459001,0.2,7.68,No,No,No,No,No,office,home
R8,2023-12-21,10.459001,0.2,7.66,No,No,No,No,Yes,home,home
R9,2023-12-21,10.459001,0.2,5.18,Yes,No,No,No,No,office,office
R10,2023-12-21,10.459001,0.2,9.8,No,No,No,No,No,office,home
R11,2023-12-21,10.459001,0.2,8.68,No,No,No,No,No,home,home
R1,2023-12-22,9.090249,0.3,8.01,No,No,No,No,No,office,office
R2,2023-12-22,9.090249,0.3,8.44,No,No,No,No,No,home,home
R3,2023-12-22,9.090249,0.3,11.38,No,No,No,No,Yes,office,office
R4,2023-12-22,9.090249,0.3,5.2,No,No,No,No,Yes,home,home
R5,2023-12-22,9.090249,0.3,13.67,No,No,No,No,Yes,home,home
R6,2023-12-22,9.090249,0.3,7.08,No,No,No,No,Yes,home,office
R7,2023-12-22,9.090249,0.3,14.09,No,Yes,No,No,Yes,office,office
R8,2023-12-22,9.090249,0.3,7.66,No,Yes,No,No,No,office,office
R9,2023-12-22,9.090249,0.3,6.49,Yes,No,No,No,Yes,office,office
R10,2023-12-22,9.090249,0.3,9.05,No,No,No,No,No,office,home
R11,2023-12-22,9.090249,0.3,8.68,No,No,No,No,No,home,office
R1,2023-12-25,10.490251,2.6000001,8.01,No,No,No,No,No,home,office
R2,2023-12-25,10.490251,2.6000001,9.27,No,No,No,No,No,home,home
R3,2023-12-25,10.490251,2.6000001,10.59,No,No,No,No,No,office,office
R4,2023-12-25,10.490251,2.6000001,7.15,No,No,No,No,No,home,office
R5,2023-12-25,10.490251,2.6000001,9.77,No,No,No,No,No,office,office
R6,2023-12-25,10.490251,2.6000001,13.14,Yes,No,No,No,No,office,office
R7,2023-12-25,10.490251,2.6000001,6.71,No,No,No,No,No,home,office
R8,2023-12-25,10.490251,2.6000001,7.66,No,No,No,No,No,office,office
R9,2023-12-25,10.490251,2.6000001,14.87,No,Yes,No,No,No,office,office
R10,2023-12-25,10.490251,2.6000001,7.39,No,Yes,No,No,No,office,office
R11,2023-12-25,10.490251,2.6000001,6.99,No,No,No,No,No,home,office
R1,2023-12-26,5.7631664,0.0,7.85,No,Yes,No,No,No,office,office
R2,2023-12-26,5.7631664,0.0,13.41,No,No,No,No,No,office,home
R3,2023-12-26,5.7631664,0.0,13.01,No,No,No,No,No,office,office
R4,2023-12-26,5.7631664,0.0,11.27,No,No,No,No,Yes,home,home
R5,2023-12-26,5.7631664,0.0,9.51,No,No,No,No,No,office,home
R6,2023-12-26,5.7631664,0.0,11.01,No,No,No,No,No,office,office
R7,2023-12-26,5.7631664,0.0,12.41,No,No,No,No,No,home,office
R8,2023-12-26,5.7631664,0.0,12.65,Yes,No,No,No,Yes,office,office
R9,2023-12-26,5.7631664,0.0,5.18,Yes,No,No,No,No,office,office
R10,2023-12-26,5.7631664,0.0,13.8,No,No,No,No,No,office,home
R11,2023-12-26,5.7631664,0.0,8.68,No,Yes,No,No,No,office,office
R1,2023-12-27,8.959001,9.500001,8.01,No,No,No,No,No,home,home
R2,2023-12-27,8.959001,9.500001,13.41,No,Yes,No,No,Yes,office,office
R3,2023-12-27,8.959001,9.500001,5.69,No,Yes,No,No,Yes,office,office
R4,2023-12-27,8.959001,9.500001,5.4,No,No,No,No,No,home,office
R5,2023-12-27,8.959001,9.500001,9.77,No,No,No,No,Yes,office,office
R6,2023-12-27,8.959001,9.500001,11.01,No,No,No,No,No,office,home
R7,2023-12-27,8.959001,9.500001,12.41,No,No,No,No,No,office,office
R8,2023-12-27,8.959001,9.500001,14.44,No,No,No,No,No,office,office
R9,2023-12-27,8.959001,9.500001,14.44,No,No,No,No,No,office,home
R10,2023-12-27,8.959001,9.500001,13.39,No,No,No,No,Yes,office,home
R11,2023-12-27,8.959001,9.500001,8.68,No,No,No,No,Yes,home,office
R1,2023-12-28,10.356917,0.8,8.01,No,No,No,No,Yes,home,home
R2,2023-12-28,10.356917,0.8,13.41,No,No,No,No,No,home,home
R3,2023-12-28,10.356917,0.8,8.32,No,No,No,No,No,home,home
R4,2023-12-28,10.356917,0.8,11.27,No,Yes,No,No,No,office,office
R5,2023-12-28,10.356917,0.8,11.15,No,Yes,No,No,No,office,office
R6,2023-12-28,10.356917,0.8,11.01,Yes,No,No,No,Yes,office,office
R7,2023-12-28,10.356917,0.8,12.41,No,No,No,No,Yes,office,office
R8,2023-12-28,10.356917,0.8,9.96,Yes,No,No,No,No,home,home
R9,2023-12-28,10.356917,0.8,5.18,No,No,No,No,No,home,home
R10,2023-12-28,10.356917,0.8,7.98,No,No,No,No,No,office,home
R11,2023-12-28,10.356917,0.8,8.68,No,No,No,No,No,home,office
R1,2023-12-29,7.3277497,0.0,8.01,No,No,No,No,No,home,office
R2,2023-12-29,7.3277497,0.0,13.41,No,No,No,No,No,home,home
R3,2023-12-29,7.3277497,0.0,14.81,No,No,No,No,No,office,office
R4,2023-12-29,7.3277497,0.0,14.71,Yes,No,No,No,No,office,office
R5,2023-12-29,7.3277497,0.0,10.93,No,No,No,No,No,home,home
R6,2023-12-29,7.3277497,0.0,8.58,No,Yes,No,No,No,office,office
R7,2023-12-29,7.3277497,0.0,5.36,No,Yes,No,No,No,office,office
R8,2023-12-29,7.3277497,0.0,7.66,No,No,No,No,No,home,home
R9,2023-12-29,7.3277497,0.0,14.46,Yes,No,No,No,Yes,office,office
R10,2023-12-29,7.3277497,0.0,9.8,No,No,No,No,No,office,home
R11,2023-12-29,7.3277497,0.0,8.68,No,No,No,No,No,office,office
R1,2024-01-01,6.594417,6.9999995,6.0,No,No,Yes,No,No,office,office
R2,2024-01-01,6.594417,6.9999995,13.81,No,No,Yes,Yes,Yes,office,office
R3,2024-01-01,6.594417,6.9999995,8.32,No,No,Yes,No,No,office,office
R4,2024-01-01,6.594417,6.9999995,11.27,Yes,No,No,No,Yes,office,office
R5,2024-01-01,6.594417,6.9999995,12.77,No,No,No,No,Yes,home,home
